503,503,PRIMA INDAH MAKMUR,"Jl. Cendrawasih V No.3
Cengkareng Barat, Jakarta",(021) 6195953,"Jl. Cendrawasih V No.3
Cengkareng Barat, Jakarta",ABADI MAKMUR,0,,true,1,PRIMA INDAH MAKMUR,,,,1,1
504,504,ABDI SURYA,"Jl. Dermaga Baru I, No. 33, Klender
Duren Sawit
Jakarta Timur 13470","(021) 8613401, Fax (021) 86608723","Jl. Dermaga Baru I, No. 33, Klender
Duren Sawit
Jakarta Timur 13470",ABDI SURYA,0,,true,1,ABDI SURYA,,,,1,1
505,505,PERCETAKAN AKCAYA PARIWARA,"JL. GAJAH MADA NO. 2 & 4
PONTIANAK",(0561) 735071  Fax (0561) 749637,"JL. GAJAH MADA NO. 2 & 4
PONTIANAK",ACKAYA PARIWARA,0,0,true,1,PERCETAKAN AKCAYA PARIWARA,,,,1,1
506,506,ADESA,"Komp. DUTA HARAPAN INDAH
BLOK UU 7 Jelambar","(021)66607162, Fax (021)66607161","Komp. DUTA HARAPAN INDAH
BLOK UU 7 Jelambar",ADESA,0,,true,1,ADESA,,,,1,1
507,507,ADI P.J.,JAKARTA,"(021) 5658914, 5658923",JAKARTA,ADI PANCA JAYA,0,,true,1,ADI P.J.,,,,1,1
508,508,ADVINDO KIKAKU,"Komplek Multiguna Blok B2, No. 1, Pakualam
Tangerang","(021) 531 22560, Fax (021) 531 22559","Jl. Raya Serpong KM 7, Komplek Multiguna Blok B2, No. 1, Pakualam
Serpong - Tangerang 15325",ADVINDO,0,17438557411000,true,1,ADVINDO KIKAKU,,,,1,1
509,509,AGUS,JAKARTA,-,JAKARTA,AGUS,0,0,true,1,AGUS,,,,1,1
510,510,AKSARA BUANA,"Jl. Pahlawan Revolusi No. 5 AB, Pondok Bambu, Jakarta 13430","(021) 861463, Fax 8616849","Jl. Pahlawan Revolusi No. 5 AB, Pondok Bambu, Jakarta 13430",AKSARA BUANA,0,,true,1,AKSARA BUANA,,,,1,1
511,511,AKSARA GRAFIKAKENCANA,"Jl. Danau Agung Utara Blok C No. 56, Taman Nyiur, Jakarta 14350","(021) 6506357, 6506358, Fax 6459834","Jl. Danau Agung Utara Blok C No. 56, Taman Nyiur, Jakarta 14350",AKSARA GRAFIKA,0,,true,1,AKSARA GRAFIKAKENCANA,,,,1,1
512,512,AKSARA INDAH,"Jl. Kepu Timur, Gg VI, No. 121 A
Jakarta","(021) 4226152, Fax (021) 4259547","Jl. Kepu Timur, Gg VI, No. 121 A
Jakarta",AKSARA INDAH,0,,false,1,AKSARA INDAH,,,,1,1
513,513,AKSARAMAS PUSAKA,"Jl. Pondasi Ujung No. 10, Kp. Ambon, Rawamangun, Jakarta Timur 13210","(021) 4751521,  Fax 4714820","Jl. Pondasi Ujung No. 10, Kp. Ambon, Rawamangun, Jakarta Timur 13210",AKSARAMAS,0,,true,1,AKSARAMAS PUSAKA,,,,1,1
514,514,AKSHARA AARON,"Jl. A. M. Sangaji No. 18, Jakarta 10130","(021) 3441817, 3802463, Fax 3802307","Jl. A. M. Sangaji No. 18, Jakarta 10130",AKSHARA AARON,0,,true,1,AKSHARA AARON,,,,1,1
515,515,ALAM DIAN RAYA,"Jl. Berbek Industri III Kav. 7-11
Berbek Waru Sidoarjo
Jawa Timur","031-8432140, Fax: 031-8431929","Jl. Berbek Industri III Kav. 7-11
Berbek Waru Sidoarjo
Jawa Timur",ALAM DIAN RAYA,30,14824486641000,true,1,ALAM DIAN RAYA,,,,1,1
516,516,ALAMANDA UTAMA,"Komp. Jodoh Point Blok B No. 03, Sei Jodoh, Batam","(0778) 421932, Fax 421932","Komp. Jodoh Point Blok B No. 03, Sei Jodoh, Batam",ALAMANDA,0,,true,1,ALAMANDA UTAMA,,,,1,1
517,517,ALPHA METAL COLOUR PRINTING,"Jl. Rungkut IndustriI III No. 33
Surabaya","(031) 8439288, Fax 8434967","Jl. Rungkut IndustriI III No. 33
Surabaya",ALMICOS,0,,true,1,ALPHA METAL COLOUR PRINTING,,,,1,1
518,518,ALVINPRESSINDO,"Jl. Kartini II No. 14, Pasar Baru, Jakarta Pusat 10710","(021) 3812102, Fax. 3843383","Jl. Kartini II No. 14, Pasar Baru, Jakarta Pusat 10710",ALVIN,0,,true,1,ALVINPRESSINDO,,,,1,1
519,519,AMELIA,"Jl. Karah Tama No. 39
Surabaya",031-8281124,"Jl. Karah Tama No. 39
Surabaya",AMELIA,0,,true,1,AMELIA,,,,1,1
520,520,ANEKA HARAPAN LESTARI,"Jl. Sawah Lio Raya No. 45, Jembatan Lima, Jakarta Barat","(021) 6303073, 6332728, Fax 6332728","Jl. Raya Narogong
Bekasi",ANEKA HARAPAN,0,,true,1,ANEKA HARAPAN LESTARI,,,,1,1
521,521,ANUGRAH JAYA SENTOSA,"Jl. Kebayoran Lama No. 34D 
Jakarta Selatan",Telp/fax : 021 7393813,"Jl. Kebayoran Lama No. 34M
Jakarta Selatan",ANUGRAH KIAT PRATAMA,0,,true,1,ANUGRAH JAYA SENTOSA,,,,1,1
522,522,ANUGRAH PRINTER,"Jl. H. Ipin No. 5 Pd. Labu
Jakarta Selatan",T : 021 7504911,"Jl. H. Ipin No. 5 Pd. Labu
Jakarta Selatan",anugrah printer,0,,true,1,ANUGRAH PRINTER,,,,1,1
523,523,ARIDAS KARYA SATRIA,"Jl. Prof. Dr. Hamka Grand Ngaliyan Square B-13 RT 004 RW 009 Ngaliyan Semarang
Jawa Tengah 50184",F:0281-630779 T: 0281-632100 / 631100,"Jl. Martadireja II No. 2
Purwokerto - Jawa Tengah",ARIDAS KARYA SATRIA,0,18309104511000,true,1,ARIDAS KARYA SATRIA,,,,1,1
524,524,ARIESTA STELEYNA OFFSET,"Jl. Kemayoran Utara No. 22, Jakarta Pusat","(021) 4206981, 4222262, Fax 4206982","Jl. Kemayoran Utara No. 22, Jakarta Pusat",ARIESTA STELEYNA,0,,true,1,ARIESTA STELEYNA OFFSET,,,,1,1
525,525,ARISAGITA TUNGGAL JAYA,"Jl. Ratu Teratai Blok C1 No. 36, Komp. Taman Ratu Indah, Jakarta 11520","(021) 6670327, 6697473, fax. 6697474","Komp. Pergudangan & Industri Muara Karang Blok C Utara No. 21, Jakarta 14450",ARISAGITA,0,,true,1,ARISAGITA TUNGGAL JAYA,,,,1,1
526,526,ARJUNA TERANG PRIMA,"Jl. Raya Narogong Km. 18, Cileungsi, Bogor 16820","(021) 8230383, 8232051, Fax 8232048","Jl. Raya Narogong Km. 18, Cileungsi, Bogor 16820",ARJUNA TERANG,0,,true,1,ARJUNA TERANG PRIMA,,,,1,1
527,527,ARTHA JASA,"Jl. Jatinegara Barat No. 197 A
Jakarta Timur","(021) 8510845, fax (021) 8579480","Jl. Jatinegara Barat No. 197 A
Jakarta Timur",ARTHA JASA,0,,true,1,ARTHA JASA,,,,1,1
528,528,ARYA DUTA,"Jl. Raya Suka Hati No. 8A
Muara Beres RT 04/02
Cibinong",021 87911692 fax. 021 87906455,"Jl. Raya Suka Hati No. 8A
Muara Beres RT 04/02
Cibinong",ARYA DUTA,0,,true,1,ARYA DUTA,,,,1,1
529,529,ASCO JAYA,"Jln. Sutrisno No. 230D/352N
Medan 20216",8126047578,"Jln. Sutrisno No. 230D/352N
Medan 20216",ASCO JAYA,0,,true,1,ASCO JAYA,,,,1,1
530,530,ASIA CEMERLANG PERDANA,"Jl. Wisma AIS, 2nd Floor, Jl. Danau Sunter Utara Blok N2 No. 2-3, Jakarta 14350","(021) 6514293, Fax 6514303","Jl. Raya Narogong Km. 12,5, Desa Cikiwul, Bantar Gebang, Bekasi 17310",ASIA CEMERLANG,0,,true,1,ASIA CEMERLANG PERDANA,,,,1,1
531,531,AVINDO JAYA,"Jl. Kyai Haji Moh. Mansyur No.11 Blok B4 Komp. Jembatan Lima, Jakarta","(021) 6330980, 6317408, Fax 6317407","Jl. Kyai Haji Moh. Mansyur No.11 Blok B4 Komp. Jembatan Lima, Jakarta",AVINDO JAYA,30,,true,1,AVINDO JAYA,,,,1,1
532,532,BAGUSNUSA GUNATAMA,"Taman Harapan Baru Blok V I / 23
Medan Satria
Bekasi Barat 17131","(021) 88877090, Fax (021) 9212750","Taman Harapan Baru Blok V I / 23
Medan Satria
Bekasi Barat 17131",BAGUSNUSA,0,,true,1,BAGUSNUSA GUNATAMA,,,,1,1
534,533,BANDA ACEH PRESS,"Jl. Laksamana Malahayati Km. 5-6, Desa Baet, Darussalam - Aceh Besar 23373","(0651) 51016, 51772, Fax 51817","Jl. Laksamana Malahayati Km. 5-6, Desa Baet, Darussalam - Aceh Besar 23373",BANDA ACEH PRESS,30,,true,1,BANDA ACEH PRESS,,,,1,1
535,534,WAHANA SEMESTA BANGKA,"Jl. Jend. Sudirman 10 RT/RW : 02, Selindung - Pangkalan Baru, Bangka",-,"Jl. Jend. Sudirman 10 RT/RW : 02, Selindung - Pangkalan Baru, Bangka",BANGKA SEMESTA,0,14959175304000,true,1,WAHANA SEMESTA BANGKA,,,,1,1
536,535,Bapak Agung,Jakarta,-,Jakarta,Bapak Agung,0,,true,1,Bapak Agung,,,,1,1
537,536,ANTON,Jakarta,-,Jakarta,BAPAK ANTON,0,,true,1,ANTON,,,,1,1
538,537,Bapak Anton,Cirebon,-,Cirebon,Bapak Anton - Cirebo,0,,true,1,Bapak Anton,,,,1,1
539,538,ATET,"Jl. Indraloka I Blok H / 19, Rt. 007 Rw. 06, Jelambar",(021) 56969344,"Jl. Indraloka I Blok H / 19, Rt. 007 Rw. 06, Jelambar",BAPAK ATET,0,,true,1,ATET,,,,1,1
540,539,Bapak Binsar,Jakarta,-,Jakarta,Bapak Binsar,0,,true,1,Bapak Binsar,,,,1,1
541,540,BAPAK DEDDY,"Jl. Kutisari XI A No. 15
Surabaya",031 - 703 18833,"Jl. Kutisari XI A No. 15
Surabaya",BAPAK DEDDY,0,,true,1,BAPAK DEDDY,,,,1,1
542,541,BAPAK DENNY,"Buah 2 No. 40 RT 09/04
Jl. Raya Bandung Garut Km. 19.8 Rancaekek
Bandung",T : 0227507028/0227507029 F: 0226128817,"Jl. Terusan Kiaracondong No. 2 
Jawa Barat 
Bandung 40286",BAPAK DENNY,0,,true,1,BAPAK DENNY,,,,1,1
543,542,BAPAK HAMONG,Alam Sutera - Tangerang,-,Alam Sutera - Tangerang,BAPAK HAMONG,0,,true,1,BAPAK HAMONG,,,,1,1
544,543,BAPAK HANDOKO,"Jl. Industri Raya 2A No. 21 A
Semarang 

Telp ( 024 ) 6582211",T : (024) 6582211,"Jl. Industri Raya 2A No. 21 A
Semarang",BAPAK HANDOKO,30,,true,1,BAPAK HANDOKO,,,,1,1
545,544,Bapak Hatin,"PT. DRH (Gudang)
Jl. Hankam
u/p Bapak Alex",-,"PT. DRH (Gudang)
Jl. Hankam
u/p Bapak Alex",Bapak Hatin,0,,true,1,Bapak Hatin,,,,1,1
546,545,BAPAK HERMAN,"Villa Melati Mas J8 / 3
Jakarta",-,"Villa Melati Mas J8 / 3
Jakarta",BAPAK HERMAN,0,,true,1,BAPAK HERMAN,,,,1,1
547,546,Bapak Iman,"Jl. Gamprit I No. 41
RT 2/14 (Gg. Mangga III)
Jati Waringin",T. 081398375050  / 081398374040,"Jl. Gamprit I No. 41
RT 2/14 (Gg. Mangga III)
Jati Waringin",Bapak Iman,0,0,true,1,Bapak Iman,,,,1,1
548,547,BAPAK INDRA,"Jln. Batu Jambrud No. 13 - Codet
Jak-Tim",811839164,"Jln. Batu Jambrud No. 13 - Codet
Jak-Tim",BAPAK INDRA,0,,true,1,BAPAK INDRA,,,,1,1
549,548,BAPAK IRVAN,Bekasi,-,Bekasi,BAPAK IRVAN,0,,true,1,BAPAK IRVAN,,,,1,1
550,549,BAPAK ISKANDAR FADILAH,Kampung Rawalele Serpong,-,Kampung Rawalele Serpong,BAPAK IS,0,,true,1,BAPAK ISKANDAR FADILAH,,,,1,1
551,550,BAPAK KEVIN KWOK,"JL.Sutrisno No.230 D/352 N
Medan 20216",061 6850333,"JL.Sutrisno No.230 D/352 N
Medan 20216",BAPAK KEVIN,0,,true,1,BAPAK KEVIN KWOK,,,,1,1
552,551,MIEHANTO,"Jl. Muara karang Blok M IX/S
No. 30-33",-,"Jl. Muara karang Blok M IX/S
No. 30-33",BAPAK MIEHANTO,30,,true,1,MIEHANTO,,,,1,1
553,552,BAPAK NUR,Bekasi,-,Bekasi,BAPAK NUR,0,,true,1,BAPAK NUR,,,,1,1
554,553,BAPAK RICHARD,Serpong,T : 021-53160701 F: 021-53160700,Serpong,BAPAK RICHARD,0,,true,1,BAPAK RICHARD,,,,1,1
555,554,RUDY,Jakarta,-,Jakarta,BAPAK RUDY,0,,true,1,RUDY,,,,1,1
556,555,Bapak Setiawan,Tangerang,(021)70652486,Tangerang,Bapak Setiawan,0,,true,1,Bapak Setiawan,,,,1,1
557,556,Bapak Suwarto,"Jl. Pemuda 1 No. 25 RT. 01 RW. 08
KREYO SELATAN - WARANGAN",021 7374853,"Jl. Pemuda 1 No. 25 RT. 01 RW. 08
KREYO SELATAN - WARANGAN",Bapak Suwarto,0,,true,1,Bapak Suwarto,,,,1,1
558,557,TANTO,"Jl. Kerajinan I No. 31A
Jakarta",(021) 6292071 fax 634 3819,"Jl. Kerajinan I No. 31A
Jakarta",BAPAK TANTO,0,0,true,1,TANTO,,,,1,1
559,558,BAPAK TANTO - JEMBER,JEMBER - SURABAYA,-,JEMBER - SURABAYA,BAPAK TANTO - JEMBER,0,,true,1,BAPAK TANTO - JEMBER,,,,1,1
560,559,BAPAK GUNAWAN TJANDRA,-,-,,BAPAK GUNAWAN TJANDRA,0,,false,9,BAPAK GUNAWAN TJANDRA,,,,1,1
561,560,BUANA RAYA,-,-,,BUANA RAYA,0,,false,9,BUANA RAYA,,,,1,1
562,561,BERINGIN,"Jl. Haji Musirin I No. 25
Jakarta Barat",021 5818090/93 fax : 021 5817994,"Jl. Haji Musirin I No. 25
Jakarta Barat",BERINGIN,0,,true,1,BERINGIN,,,,1,1
563,562,BINATAMA MAKMUR PRIMA,"Taman Palem Lestari
Blok B 17 No. 15
Jl. Kamal Raya Outer Ringroad
Cengkareng, Jakarta Barat 11730","(021) 55951688, 5560538","Taman Palem Lestari
Blok B 17 No. 15
Jl. Kamal Raya Outer Ringroad
Cengkareng, Jakarta Barat 11730",BINATAMA MAKMUR,0,,true,1,BINATAMA MAKMUR PRIMA,,,,1,1
564,563,BINTANG REJEKI,"Jl. Kepu Timur No. 207
Jakarta","(021) 42881888, fax (021) 42881777","Jl. Kepu Timur No 207
Jakarta",BINTANG REJEKI,0,,true,1,BINTANG REJEKI,,,,1,1
565,564,BJ GRAFIKA,"Jl. Diponegoro No. 51 LT 2
Denpasar - Bali",T / F : 0361241301,"Jl. Diponegoro No. 51 LT 2
Denpasar - Bali
 (Sebelum Daeler Flag Yamaha)",BJ GRAFIKA,30,,true,1,BJ GRAFIKA,,,,1,1
566,565,BOCAH MARGA JAYA,Jl. Veteran No. 8 - Bekasi,021 8852070,Jl. Veteran No. 8 - Bekasi,BOCAH MARGA JAYA,0,,true,1,BOCAH MARGA JAYA,,,,1,1
567,566,BOROBUDUR,"Jl. Daan Mogot 2 / B8 AE 
Komp. Goldenfill, Daan Mogot 
Jakarta Barat","Telp. 021-565 0275, Fax. 021-565 0370","Jl. Daan Mogot 2 / B8 AE 
Komp. Goldenfill, Daan Mogot 
Jakarta Barat",BOROBUDUR,0,,true,1,BOROBUDUR,,,,1,1
568,567,BPK GUNUNG MULIA,"Jl. Raya Kwitang No. 22 - 23, Jakarta Pusat",(021) 3901208,"Jl. Raya Kwitang No. 22 - 23, Jakarta Pusat",BPK,0,,true,1,BPK GUNUNG MULIA,,,,1,1
569,568,DENNY,"Jl. Ciguriang No. 213 / 15 B (belakang No. 45), Pangkur
Bandung",(022) 4213471,"Jl. Ciguriang No. 213 / 15 B (belakang No. 45), Pangkur
Bandung",Bpk. Denny,0,,true,1,DENNY,,,,1,1
570,569,JEFFREY,Jl. Garuda No. 24 E,-,Jl. Garuda No. 24 E,BPK. JEFFREY,30,,true,1,JEFFREY,,,,1,1
571,570,KEKEN,Jakarta,-,Jakarta,BPK. KEKEN,0,,true,1,KEKEN,,,,1,1
572,571,MARCEL,Jakarta,-,Jakarta,BPK. MARCEL,0,,true,1,MARCEL,,,,1,1
573,572,MUSTIKA GRAPHIC SERVICE,"Jl. Garuda No. 8 C, Jakarta","(021) 4203507, 4240208","Jl. Garuda No. 8 C, Jakarta",Bpk. Sioe Ping,30,,true,1,MUSTIKA GRAPHIC SERVICE,,,,1,1
574,573,Bpk.Agus,Jl.Meruya Ilir No.2,-,Jl.Meruya Ilir No.2,Bpk.Agus,0,,true,1,Bpk.Agus,,,,1,1
575,574,BUANA PRINTING,"Taman SariI VIII No.44
Jakarta 11150","(021) 6261155, 628613, 63967","Taman SariI VIII No.44
Jakarta 11150",BUANA,0,,true,1,BUANA PRINTING,,,,1,1
576,575,BUANA GRAPHICS,"Jl. Rawa Bahagia I  No.8
Grogol , Jakarta Barat - 11450","(021) 56971175 , Fax : 56971116","Jl. Rawa Bahagia I  No.8
Grogol , Jakarta Barat - 11450",BUANA GRAPHICS,0,,true,1,BUANA GRAPHICS,,,,1,1
577,576,BUANA PARAMITA,"Jl. Kayu Besar 3 B Blok O / 1, Jakarta Barat 11730",(021) 5556802,"Jl. Kayu Besar 3 B Blok O / 1, Jakarta Barat 11730",BUANA PARAMITA,30,,true,1,BUANA PARAMITA,,,,1,1
578,577,BUDI ISTANA GRAFINDO,"Jembatan Besi II No. 44
Jakarta","(021) 6593674, 6490421, 6240253, 6315623, fax 6240256","Jembatan Besi II No. 44
Jakarta 11320",BUDI ISTANA,0,,true,1,BUDI ISTANA GRAFINDO,,,,1,1
579,578,BYOC UTAMA GRAFIKA SEKURITI,"Jl. Blora No. 20 (Lantai 2)
Jakarta Pusat 10310","(021) 7392933, 8250739, Fax (021) 31904038","Jl. Cikajang Raya No. 51, Kb. Baru
Jakarta Selatan",BUGS,0,13581194021000,true,1,BYOC UTAMA GRAFIKA SEKURITI,,,,1,1
580,579,CAHAYA AGUNG,Taman Cosmos G 37,5652385,Taman Cosmos G 37,CAHAYA AGUNG,0,,true,1,CAHAYA AGUNG,,,,1,1
581,580,PERCETAKAN CAHAYA BARU,"Jl. Suka Mulya Raya I / 2
Jakarta Pusat","+62 21 4255545, Fax. +62 21 4255549","Jl. Suka Mulya Raya I / 2
Jakarta Pusat",CAHAYA BARU,0,,true,1,PERCETAKAN CAHAYA BARU,,,,1,1
582,581,PERCETAKAN CAHAYA MAS,"Jl. Kartini VIII No. 11A, Jakarta 10750","(021) 6286641, Fax 6264054","Jl. Kartini VIII No. 11A, Jakarta 10750",CAHAYA MAS,0,,true,1,PERCETAKAN CAHAYA MAS,,,,1,1
583,582,PERCETAKAN CAHAYA TIMUR,"JL. Taman Siswa No. 63
Yogyakarta","(0274) 380372, Fax (274) 411254","JL. Taman Siswa No. 63
Yogyakarta",CAHAYA TIMUR,0,,true,1,PERCETAKAN CAHAYA TIMUR,,,,1,1
584,583,CAKRAWALA MEGA INDAH,"Jl. Raya Serang KM 76 Ds. Kragilan/Sentul
Kec. Kragilan
Serang 42184","+62 254 281028, fax. +62 254 280918","Jl. Raya Serang KM 76 Ds. Kragilan/Sentul
Kec. Kragilan
Serang 42184",CAKRAWALA,0,,true,1,CAKRAWALA MEGA INDAH,,,,1,1
585,584,CEMANI CIPTA CEMERLANG,"Jl. Mabes Hankam No. 46, Jakarta Timur","(021) 8451747, 8451748, Fax 8445228","Jl. Mabes Hankam No. 46, Jakarta Timur",CEMANI CIPTA,30,,true,1,CEMANI CIPTA CEMERLANG,,,,1,1
586,585,CHANDRA OFFSET,"Jl. Jelambar Selatan No.21
Jakarta Barat",-,"Jl. Jelambar Selatan No.21
Jakarta Barat",CHANDRA OFFSET,0,,true,1,CHANDRA OFFSET,,,,1,1
587,586,CHRYSTAL GEMILANG,"Jl. Taman Harapan Indah, Blok L 12 / A
Jakarta",(021) 56973370,"Jl. Taman Harapan Indah, Blok L 12 / A",CHRYSTAL GEMILANG,30,7248471003000,true,1,CHRYSTAL GEMILANG,,,,1,1
588,587,CIPTA INDAH,"Jl. Rungkut Industri III / 61
Surabaya","(031) 849580, 8411191","Jl. Rungkut Industri III / 61
Surabaya",CIPTA INDAH,0,,true,1,CIPTA INDAH,,,,1,1
589,588,CIPTA JAYA PRATAMA,"Jl. Jelambar Barat II H / 12 D, Jakarta Barat",(021) 5659165,"Jl. Jelambar Barat II H / 12 D, Jakarta Barat",CIPTA JAYA,0,,true,1,CIPTA JAYA PRATAMA,,,,1,1
590,589,CIPTA MEDIA,"Jl. Rawa Gelam I / 2, Kawasan Industri Pulogadung, Jakarta 13930","(021) 4619242, Fax 4603979","Jl. Rawa Gelam I / 2, Kawasan Industri Pulogadung, Jakarta 13930",CIPTA MEDIA,0,,true,1,CIPTA MEDIA,,,,1,1
591,590,CITRA LESTARI,JAKARTA,-,,CITRA LESTARI,30,,true,1,CITRA LESTARI,,,,1,1
592,591,CITRA TECHNIK,"Jl. Garuda  No.8 B
Jakarta",-,"Jl. Garuda  No.8 B
Jakarta",CITRA TECHNIK,0,,true,1,CITRA TECHNIK,,,,1,1
593,592,CITRASENTOSA ARTHADINAMIKA,"Jl. Agung Utara Raya Blok A 36 A No. 6, Sunter Agung Podomoro, Jakarta 14350","(021) 6458988, 6405529, Fax 4251429","Jl. Agung Utara Raya Blok A 36 A No. 6, Sunter Agung Podomoro, Jakarta 14350",CITRASENTOSA,0,,true,1,CITRASENTOSA ARTHADINAMIKA,,,,1,1
594,593,CLEAN PACK INDO MAS,"Jl. Setia Budi II No. 5, Jakarta Barat","(021) 5276089, 5276101, 5276102","Jl. Setia Budi II No. 5, Jakarta Barat",CLEAN PACK,0,,true,1,CLEAN PACK INDO MAS,,,,1,1
595,594,COMUNIKASI SELARAS MANDIRI,"Komp. Pertokoan Roxy Mas Blok E II / 26, Jakarta","(021)6303803, Fax 6326553","Komp. Pertokoan Roxy Mas Blok E II / 26, Jakarta",COMUNIKASI,0,,true,1,COMUNIKASI SELARAS MANDIRI,,,,1,1
596,595,CORINA JAYA,"Jl. Tubagus Angke 143 A
Jakarta","(021)  6303294, 6129657","Jl. Tubagus Angke 143 A
Jakarta",CORINA JAYA,30,,true,1,CORINA JAYA,,,,1,1
597,596,COSATEC INDO,"Jl. Tomang Raya No. 70, Jakarta 11430","(021) 5674808, Fax 5681029","Jl. Tomang Raya No. 70, Jakarta 11430",COSATEC,30,,true,1,COSATEC INDO,,,,1,1
598,597,CROWN CLOSURES INDONESIA,"Jl. Pulogadung No. 24, Kawasan Industri Pulogadung, Jakarta 13920","(021) 4605740, 4605742, F: 4605525","Jl. Pulogadung No. 24, Kawasan Industri Pulogadung, Jakarta 13920",CROWN CORK,0,,true,1,CROWN CLOSURES INDONESIA,,,,1,1
599,598,SEJAHTERA,"JL. Baru No.6 Kebayoran Lama
Jakarta Selatan",tlp. 7235957 / fax.7253525,"JL. Baru No.6 Kebayoran Lama
Jakarta Selatan",CV SEJAHTERA,0,,true,1,SEJAHTERA,,,,1,1
600,599,DAWEE PRINTING INDONESIA,"Jababeka IV Blok C II / F,
Cikarang","(021) 89830410, 89830480","Jababeka IV Blok C II / F,
Cikarang",DAWEE,0,,true,1,DAWEE PRINTING INDONESIA,,,,1,1
601,600,PERCETAKAN DEA,"Jl. Ciputat Raya No. 30 A, Keb Lama Utara
Jakarta Selatan 12240","Fax (021)7293601, 7236784","Jl. Ciputat Raya No. 30 A, Keb Lama Utara
Jakarta Selatan 12240",DEA,0,,true,1,PERCETAKAN DEA,,,,1,1
602,601,DELIMA,"Jl. Perintis Kemerdekaan
Jakarta Utara 14250","(021) 4523578, 4523577","Jl. Perintis Kemerdekaan
Jakarta Utara 14250",DELIMA,0,,true,1,DELIMA,,,,1,1
603,602,DEWI PERTIWI,"Jl. Glugur By Pass 69, Medan 20113","Telp. 061-4512 111, Fax. 061-4527 816","Jl. Glugur By Pass 69, Medan 20113",DEWI PERTIWI,30,,true,1,DEWI PERTIWI,,,,1,1
604,603,DHARMA KARSA,"Jl. Jababeka Raya Bok K2 ABCD
Cikarang",(021) 8402272-73,"Jl. Karya  No.5. Kramat Jati - Jakarta Timur, Indonesia",DHARMA,30,,true,1,DHARMA KARSA,,,,1,1
605,604,DHARMA PRINTING,"Jl. Veteran No. 33 Marga Jaya
Bekasi Selatan
(Belakang polres bekasi)",T : 94300044,"Jl. Veteran No. 33 Marga Jaya
Bekasi Selatan
(Belakang polres bekasi)",DHARMA PRINTING,0,,true,1,DHARMA PRINTING,,,,1,1
606,605,DHARMA PUTRA,"Jln. Pori Raya No.10 
Rt.001 / Rw.11
Jakarta Timur
(Belakang kantor Bea Cukai Pusat)
Rawamangun",021-4892689 / F 47862309,"Jln. Pori Raya No.10 
Rt.001 / Rw.11
Jakarta Timur
(Belakang kantor Bea Cukai Pusat)
Rawamangun",Dharma Putra,0,0,true,1,DHARMA PUTRA,,,,1,1
607,606,PERCETAKAN DIAMOND,"Jl. Pluit Mas III Blok B No. 8 B, Jembatan  3
Jakarta Utara",+62 21 6616372,"Jl. Pluit Mas III Blok B No. 8 B, Jembatan  3
Jakarta Utara",DIAMOND,0,,true,1,PERCETAKAN DIAMOND,,,,1,1
608,607,DIAN DAYA GUNA,"JL Muwardi Raya No. 41
Grogol - Jakarta Barat",+62 21 5680841,"JL Muwardi Raya No. 41
Grogol - Jakarta Barat",DIAN DAYA GUNA,0,,true,1,DIAN DAYA GUNA,,,,1,1
609,608,DIANTO,JAKARTA,-,JAKARTA,DIANTO,30,,true,1,DIANTO,,,,1,1
610,609,DION PRINTING,"Jl. Pluit Selatan Raya  No.97-98
Jakarta Utara - 14450",+62 21 6679811,"Jl. Pluit Selatan Raya  No.97-98
Jakarta Utara - 14450",DION PRINTING,0,,true,1,DION PRINTING,,,,1,1
611,610,DIRGAHAYU MANUFACTURING & CO,"Jl. Jend. A. Yani. No. 295,
Surabaya","(031) 8965482, 8966900","Jl. Jend. A. Yani. No. 295,
Surabaya",DIRGAHAYU,0,,true,1,DIRGAHAYU MANUFACTURING & CO,,,,1,1
612,611,DJAKARTA COMPUTER SUPPLIES,"Jl. Cikini Raya No. 22, Jakarta 10330","(021) 4605596, 4613532, Fax 4613533","Jl. Pulogadung Raya No. 25, Kawasan Industri Pulogadung, Jakarta 13930",DJAKARTA COMPUTER,0,,true,1,DJAKARTA COMPUTER SUPPLIES,,,,1,1
613,612,DOT,"Jl. Taman Cosmos, Blok C No. 19
(dekat Taman Ratu), Kedoya - Pesing
Jakarta Barat 11520", 56968719 (Ph + Fax),"Jl. Taman Cosmos, Blok C No. 19
(dekat Taman Ratu), Kedoya - Pesing
Jakarta Barat 11520",DOT,0,,true,1,DOT,,,,1,1
614,613,DUTA KOPI,"Jl. Benhil Raya  No.36
Jakarta Pusat",-,"Jl. Benhil Raya  No.36
Jakarta Pusat",DUTA KOPI,0,,true,1,DUTA KOPI,,,,1,1
615,614,DUTARAJASA,"Jl. R.S. Fatmawati No. 1E-F
Cilandak Barat - Jakarta 12430",(021)75908828 Fax: (021)7691169,"Jl. R.S. Fatmawati No. 1E-F
Cilandak Barat - Jakarta 12430",DUTARAJASA,0,,true,1,DUTARAJASA,,,,1,1
616,615,DWI SUKSES OFFSET PRINTING,"Jl. Jelambar Jaya II, 18/4, Jakarta 11460","(021) 5674231,5607475 Fax 5674224","Jl. Jelambar Jaya II, 18/4, Jakarta 11460",DWI SUKSES,0,0,true,1,DWI SUKSES OFFSET PRINTING,,,,1,1
