Id,ContactGroupId,Name,NamaFakturPajak,Address,DeliveryAddress,NPWP,Description,ContactNo,PIC,PICContactNo,Email,IsTaxable,TaxCode,ContactType,DefaultPaymentTerm,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
529,1,ASCO JAYA,ASCO JAYA,"Jln. Sutrisno No. 230D/352N
Medan 20216","Jln. Sutrisno No. 230D/352N
Medan 20216",,ASCO JAYA,8126047578,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
530,1,ASIA CEMERLANG PERDANA,ASIA CEMERLANG PERDANA,"Jl. Wisma AIS, 2nd Floor, Jl. Danau Sunter Utara Blok N2 No. 2-3, Jakarta 14350","Jl. Raya Narogong Km. 12,5, Desa Cikiwul, Bantar Gebang, Bekasi 17310",,ASIA CEMERLANG,"(021) 6514293, Fax 6514303",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
531,1,AVINDO JAYA,AVINDO JAYA,"Jl. Kyai Haji Moh. Mansyur No.11 Blok B4 Komp. Jembatan Lima, Jakarta","Jl. Kyai Haji Moh. Mansyur No.11 Blok B4 Komp. Jembatan Lima, Jakarta",,AVINDO JAYA,"(021) 6330980, 6317408, Fax 6317407",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
532,1,BAGUSNUSA GUNATAMA,BAGUSNUSA GUNATAMA,"Taman Harapan Baru Blok V I / 23
Medan Satria
Bekasi Barat 17131","Taman Harapan Baru Blok V I / 23
Medan Satria
Bekasi Barat 17131",,BAGUSNUSA,"(021) 88877090, Fax (021) 9212750",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
533,1,BALEBAT,BALEBAT,"Jl. Rancamaya Km 1, Warung Nangka No. 47
Bojongkerta, Ciawi - Bogor Selatan 16720","Jl. Rancamaya Km 1, Warung Nangka No. 47
Bojongkerta, Ciawi - Bogor Selatan 16720",19950542404000,BALEBAT,"(0251) 247760, Fax 247761",,,,True,1,CUSTOMER,0,True,2014-12-19 11:19:11,2014-12-22 12:10:42,2015-01-17 10:38:56
534,1,BANDA ACEH PRESS,BANDA ACEH PRESS,"Jl. Laksamana Malahayati Km. 5-6, Desa Baet, Darussalam - Aceh Besar 23373","Jl. Laksamana Malahayati Km. 5-6, Desa Baet, Darussalam - Aceh Besar 23373",,BANDA ACEH PRESS,"(0651) 51016, 51772, Fax 51817",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
535,1,WAHANA SEMESTA BANGKA,WAHANA SEMESTA BANGKA,"Jl. Jend. Sudirman 10 RT/RW : 02, Selindung - Pangkalan Baru, Bangka","Jl. Jend. Sudirman 10 RT/RW : 02, Selindung - Pangkalan Baru, Bangka",14959175304000,BANGKA SEMESTA,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
536,1,Bapak Agung,Bapak Agung,Jakarta,Jakarta,,Bapak Agung,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
537,1,ANTON,ANTON,Jakarta,Jakarta,,BAPAK ANTON,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
538,1,Bapak Anton,Bapak Anton,Cirebon,Cirebon,,Bapak Anton - Cirebo,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
539,1,ATET,ATET,"Jl. Indraloka I Blok H / 19, Rt. 007 Rw. 06, Jelambar","Jl. Indraloka I Blok H / 19, Rt. 007 Rw. 06, Jelambar",,BAPAK ATET,(021) 56969344,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
540,1,Bapak Binsar,Bapak Binsar,Jakarta,Jakarta,,Bapak Binsar,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
541,1,BAPAK DEDDY,BAPAK DEDDY,"Jl. Kutisari XI A No. 15
Surabaya","Jl. Kutisari XI A No. 15
Surabaya",,BAPAK DEDDY,031 - 703 18833,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:52,
542,1,BAPAK DENNY,BAPAK DENNY,"Buah 2 No. 40 RT 09/04
Jl. Raya Bandung Garut Km. 19.8 Rancaekek
Bandung","Jl. Terusan Kiaracondong No. 2 
Jawa Barat 
Bandung 40286",,BAPAK DENNY,T : 0227507028/0227507029 F: 0226128817,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:42,
543,1,BAPAK HAMONG,BAPAK HAMONG,Alam Sutera - Tangerang,Alam Sutera - Tangerang,,BAPAK HAMONG,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
544,1,BAPAK HANDOKO,BAPAK HANDOKO,"Jl. Industri Raya 2A No. 21 A
Semarang 

Telp ( 024 ) 6582211","Jl. Industri Raya 2A No. 21 A
Semarang",,BAPAK HANDOKO,T : (024) 6582211,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
545,1,Bapak Hatin,Bapak Hatin,"PT. DRH (Gudang)
Jl. Hankam
u/p Bapak Alex","PT. DRH (Gudang)
Jl. Hankam
u/p Bapak Alex",,Bapak Hatin,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
546,1,BAPAK HERMAN,BAPAK HERMAN,"Villa Melati Mas J8 / 3
Jakarta","Villa Melati Mas J8 / 3
Jakarta",,BAPAK HERMAN,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
547,1,Bapak Iman,Bapak Iman,"Jl. Gamprit I No. 41
RT 2/14 (Gg. Mangga III)
Jati Waringin","Jl. Gamprit I No. 41
RT 2/14 (Gg. Mangga III)
Jati Waringin",0,Bapak Iman,T. 081398375050  / 081398374040,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
548,1,BAPAK INDRA,BAPAK INDRA,"Jln. Batu Jambrud No. 13 - Codet
Jak-Tim","Jln. Batu Jambrud No. 13 - Codet
Jak-Tim",,BAPAK INDRA,811839164,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
549,1,BAPAK IRVAN,BAPAK IRVAN,Bekasi,Bekasi,,BAPAK IRVAN,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
550,1,BAPAK ISKANDAR FADILAH,BAPAK ISKANDAR FADILAH,Kampung Rawalele Serpong,Kampung Rawalele Serpong,,BAPAK IS,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
551,1,BAPAK KEVIN KWOK,BAPAK KEVIN KWOK,"JL.Sutrisno No.230 D/352 N
Medan 20216","JL.Sutrisno No.230 D/352 N
Medan 20216",,BAPAK KEVIN,061 6850333,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
552,1,MIEHANTO,MIEHANTO,"Jl. Muara karang Blok M IX/S
No. 30-33","Jl. Muara karang Blok M IX/S
No. 30-33",,BAPAK MIEHANTO,-,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
553,1,BAPAK NUR,BAPAK NUR,Bekasi,Bekasi,,BAPAK NUR,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
554,1,BAPAK RICHARD,BAPAK RICHARD,Serpong,Serpong,,BAPAK RICHARD,T : 021-53160701 F: 021-53160700,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
555,1,RUDY,RUDY,Jakarta,Jakarta,,BAPAK RUDY,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
556,1,Bapak Setiawan,Bapak Setiawan,Tangerang,Tangerang,,Bapak Setiawan,(021)70652486,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
557,1,Bapak Suwarto,Bapak Suwarto,"Jl. Pemuda 1 No. 25 RT. 01 RW. 08
KREYO SELATAN - WARANGAN","Jl. Pemuda 1 No. 25 RT. 01 RW. 08
KREYO SELATAN - WARANGAN",,Bapak Suwarto,021 7374853,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:11:14,
558,1,TANTO,TANTO,"Jl. Kerajinan I No. 31A
Jakarta","Jl. Kerajinan I No. 31A
Jakarta",0,BAPAK TANTO,(021) 6292071 fax 634 3819,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
559,1,BAPAK TANTO - JEMBER,BAPAK TANTO - JEMBER,JEMBER - SURABAYA,JEMBER - SURABAYA,,BAPAK TANTO - JEMBER,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
560,1,BAPAK GUNAWAN TJANDRA,BAPAK GUNAWAN TJANDRA,-,,,BAPAK GUNAWAN TJANDRA,-,,,,False,9,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
561,1,BUANA RAYA,BUANA RAYA,-,,,BUANA RAYA,-,,,,False,9,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
562,1,BERINGIN,BERINGIN,"Jl. Haji Musirin I No. 25
Jakarta Barat","Jl. Haji Musirin I No. 25
Jakarta Barat",,BERINGIN,021 5818090/93 fax : 021 5817994,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
563,1,BINATAMA MAKMUR PRIMA,BINATAMA MAKMUR PRIMA,"Taman Palem Lestari
Blok B 17 No. 15
Jl. Kamal Raya Outer Ringroad
Cengkareng, Jakarta Barat 11730","Taman Palem Lestari
Blok B 17 No. 15
Jl. Kamal Raya Outer Ringroad
Cengkareng, Jakarta Barat 11730",,BINATAMA MAKMUR,"(021) 55951688, 5560538",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:43,
564,1,BINTANG REJEKI,BINTANG REJEKI,"Jl. Kepu Timur No. 207
Jakarta","Jl. Kepu Timur No 207
Jakarta",,BINTANG REJEKI,"(021) 42881888, fax (021) 42881777",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
565,1,BJ GRAFIKA,BJ GRAFIKA,"Jl. Diponegoro No. 51 LT 2
Denpasar - Bali","Jl. Diponegoro No. 51 LT 2
Denpasar - Bali
 (Sebelum Daeler Flag Yamaha)",,BJ GRAFIKA,T / F : 0361241301,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
566,1,BOCAH MARGA JAYA,BOCAH MARGA JAYA,Jl. Veteran No. 8 - Bekasi,Jl. Veteran No. 8 - Bekasi,,BOCAH MARGA JAYA,021 8852070,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
567,1,BOROBUDUR,BOROBUDUR,"Jl. Daan Mogot 2 / B8 AE 
Komp. Goldenfill, Daan Mogot 
Jakarta Barat","Jl. Daan Mogot 2 / B8 AE 
Komp. Goldenfill, Daan Mogot 
Jakarta Barat",,BOROBUDUR,"Telp. 021-565 0275, Fax. 021-565 0370",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
568,1,BPK GUNUNG MULIA,BPK GUNUNG MULIA,"Jl. Raya Kwitang No. 22 - 23, Jakarta Pusat","Jl. Raya Kwitang No. 22 - 23, Jakarta Pusat",,BPK,(021) 3901208,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
569,1,DENNY,DENNY,"Jl. Ciguriang No. 213 / 15 B (belakang No. 45), Pangkur
Bandung","Jl. Ciguriang No. 213 / 15 B (belakang No. 45), Pangkur
Bandung",,Bpk. Denny,(022) 4213471,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
570,1,JEFFREY,JEFFREY,Jl. Garuda No. 24 E,Jl. Garuda No. 24 E,,BPK. JEFFREY,-,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
571,1,KEKEN,KEKEN,Jakarta,Jakarta,,BPK. KEKEN,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
572,1,MARCEL,MARCEL,Jakarta,Jakarta,,BPK. MARCEL,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
573,1,MUSTIKA GRAPHIC SERVICE,MUSTIKA GRAPHIC SERVICE,"Jl. Garuda No. 8 C, Jakarta","Jl. Garuda No. 8 C, Jakarta",,Bpk. Sioe Ping,"(021) 4203507, 4240208",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
574,1,Bpk.Agus,Bpk.Agus,Jl.Meruya Ilir No.2,Jl.Meruya Ilir No.2,,Bpk.Agus,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:11,2014-12-22 12:10:44,
575,1,BUANA PRINTING,BUANA PRINTING,"Taman SariI VIII No.44
Jakarta 11150","Taman SariI VIII No.44
Jakarta 11150",,BUANA,"(021) 6261155, 628613, 63967",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:44,
576,1,BUANA GRAPHICS,BUANA GRAPHICS,"Jl. Rawa Bahagia I  No.8
Grogol , Jakarta Barat - 11450","Jl. Rawa Bahagia I  No.8
Grogol , Jakarta Barat - 11450",,BUANA GRAPHICS,"(021) 56971175 , Fax : 56971116",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:44,
577,1,BUANA PARAMITA,BUANA PARAMITA,"Jl. Kayu Besar 3 B Blok O / 1, Jakarta Barat 11730","Jl. Kayu Besar 3 B Blok O / 1, Jakarta Barat 11730",,BUANA PARAMITA,(021) 5556802,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:12,2014-12-22 12:10:44,
578,1,BUDI ISTANA GRAFINDO,BUDI ISTANA GRAFINDO,"Jembatan Besi II No. 44
Jakarta","Jembatan Besi II No. 44
Jakarta 11320",,BUDI ISTANA,"(021) 6593674, 6490421, 6240253, 6315623, fax 6240256",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:44,
579,1,BYOC UTAMA GRAFIKA SEKURITI,BYOC UTAMA GRAFIKA SEKURITI,"Jl. Blora No. 20 (Lantai 2)
Jakarta Pusat 10310","Jl. Cikajang Raya No. 51, Kb. Baru
Jakarta Selatan",13581194021000,BUGS,"(021) 7392933, 8250739, Fax (021) 31904038",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:44,
580,1,CAHAYA AGUNG,CAHAYA AGUNG,Taman Cosmos G 37,Taman Cosmos G 37,,CAHAYA AGUNG,5652385,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:44,
581,1,PERCETAKAN CAHAYA BARU,PERCETAKAN CAHAYA BARU,"Jl. Suka Mulya Raya I / 2
Jakarta Pusat","Jl. Suka Mulya Raya I / 2
Jakarta Pusat",,CAHAYA BARU,"+62 21 4255545, Fax. +62 21 4255549",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:44,
582,1,PERCETAKAN CAHAYA MAS,PERCETAKAN CAHAYA MAS,"Jl. Kartini VIII No. 11A, Jakarta 10750","Jl. Kartini VIII No. 11A, Jakarta 10750",,CAHAYA MAS,"(021) 6286641, Fax 6264054",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
583,1,PERCETAKAN CAHAYA TIMUR,PERCETAKAN CAHAYA TIMUR,"JL. Taman Siswa No. 63
Yogyakarta","JL. Taman Siswa No. 63
Yogyakarta",,CAHAYA TIMUR,"(0274) 380372, Fax (274) 411254",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
584,1,CAKRAWALA MEGA INDAH,CAKRAWALA MEGA INDAH,"Jl. Raya Serang KM 76 Ds. Kragilan/Sentul
Kec. Kragilan
Serang 42184","Jl. Raya Serang KM 76 Ds. Kragilan/Sentul
Kec. Kragilan
Serang 42184",,CAKRAWALA,"+62 254 281028, fax. +62 254 280918",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
585,1,CEMANI CIPTA CEMERLANG,CEMANI CIPTA CEMERLANG,"Jl. Mabes Hankam No. 46, Jakarta Timur","Jl. Mabes Hankam No. 46, Jakarta Timur",,CEMANI CIPTA,"(021) 8451747, 8451748, Fax 8445228",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
586,1,CHANDRA OFFSET,CHANDRA OFFSET,"Jl. Jelambar Selatan No.21
Jakarta Barat","Jl. Jelambar Selatan No.21
Jakarta Barat",,CHANDRA OFFSET,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
587,1,CHRYSTAL GEMILANG,CHRYSTAL GEMILANG,"Jl. Taman Harapan Indah, Blok L 12 / A
Jakarta","Jl. Taman Harapan Indah, Blok L 12 / A",7248471003000,CHRYSTAL GEMILANG,(021) 56973370,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
588,1,CIPTA INDAH,CIPTA INDAH,"Jl. Rungkut Industri III / 61
Surabaya","Jl. Rungkut Industri III / 61
Surabaya",,CIPTA INDAH,"(031) 849580, 8411191",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
589,1,CIPTA JAYA PRATAMA,CIPTA JAYA PRATAMA,"Jl. Jelambar Barat II H / 12 D, Jakarta Barat","Jl. Jelambar Barat II H / 12 D, Jakarta Barat",,CIPTA JAYA,(021) 5659165,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
590,1,CIPTA MEDIA,CIPTA MEDIA,"Jl. Rawa Gelam I / 2, Kawasan Industri Pulogadung, Jakarta 13930","Jl. Rawa Gelam I / 2, Kawasan Industri Pulogadung, Jakarta 13930",,CIPTA MEDIA,"(021) 4619242, Fax 4603979",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
591,1,CITRA LESTARI,CITRA LESTARI,JAKARTA,,,CITRA LESTARI,-,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
592,1,CITRA TECHNIK,CITRA TECHNIK,"Jl. Garuda  No.8 B
Jakarta","Jl. Garuda  No.8 B
Jakarta",,CITRA TECHNIK,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:45,
593,1,CITRASENTOSA ARTHADINAMIKA,CITRASENTOSA ARTHADINAMIKA,"Jl. Agung Utara Raya Blok A 36 A No. 6, Sunter Agung Podomoro, Jakarta 14350","Jl. Agung Utara Raya Blok A 36 A No. 6, Sunter Agung Podomoro, Jakarta 14350",,CITRASENTOSA,"(021) 6458988, 6405529, Fax 4251429",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
594,1,CLEAN PACK INDO MAS,CLEAN PACK INDO MAS,"Jl. Setia Budi II No. 5, Jakarta Barat","Jl. Setia Budi II No. 5, Jakarta Barat",,CLEAN PACK,"(021) 5276089, 5276101, 5276102",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
595,1,COMUNIKASI SELARAS MANDIRI,COMUNIKASI SELARAS MANDIRI,"Komp. Pertokoan Roxy Mas Blok E II / 26, Jakarta","Komp. Pertokoan Roxy Mas Blok E II / 26, Jakarta",,COMUNIKASI,"(021)6303803, Fax 6326553",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
596,1,CORINA JAYA,CORINA JAYA,"Jl. Tubagus Angke 143 A
Jakarta","Jl. Tubagus Angke 143 A
Jakarta",,CORINA JAYA,"(021)  6303294, 6129657",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
597,1,COSATEC INDO,COSATEC INDO,"Jl. Tomang Raya No. 70, Jakarta 11430","Jl. Tomang Raya No. 70, Jakarta 11430",,COSATEC,"(021) 5674808, Fax 5681029",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
598,1,CROWN CLOSURES INDONESIA,CROWN CLOSURES INDONESIA,"Jl. Pulogadung No. 24, Kawasan Industri Pulogadung, Jakarta 13920","Jl. Pulogadung No. 24, Kawasan Industri Pulogadung, Jakarta 13920",,CROWN CORK,"(021) 4605740, 4605742, F: 4605525",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
599,1,SEJAHTERA,SEJAHTERA,"JL. Baru No.6 Kebayoran Lama
Jakarta Selatan","JL. Baru No.6 Kebayoran Lama
Jakarta Selatan",,CV SEJAHTERA,tlp. 7235957 / fax.7253525,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
600,1,DAWEE PRINTING INDONESIA,DAWEE PRINTING INDONESIA,"Jababeka IV Blok C II / F,
Cikarang","Jababeka IV Blok C II / F,
Cikarang",,DAWEE,"(021) 89830410, 89830480",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
601,1,PERCETAKAN DEA,PERCETAKAN DEA,"Jl. Ciputat Raya No. 30 A, Keb Lama Utara
Jakarta Selatan 12240","Jl. Ciputat Raya No. 30 A, Keb Lama Utara
Jakarta Selatan 12240",,DEA,"Fax (021)7293601, 7236784",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
602,1,DELIMA,DELIMA,"Jl. Perintis Kemerdekaan
Jakarta Utara 14250","Jl. Perintis Kemerdekaan
Jakarta Utara 14250",,DELIMA,"(021) 4523578, 4523577",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
603,1,DEWI PERTIWI,DEWI PERTIWI,"Jl. Glugur By Pass 69, Medan 20113","Jl. Glugur By Pass 69, Medan 20113",,DEWI PERTIWI,"Telp. 061-4512 111, Fax. 061-4527 816",,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
604,1,DHARMA KARSA,DHARMA KARSA,"Jl. Jababeka Raya Bok K2 ABCD
Cikarang","Jl. Karya  No.5. Kramat Jati - Jakarta Timur, Indonesia",,DHARMA,(021) 8402272-73,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
605,1,DHARMA PRINTING,DHARMA PRINTING,"Jl. Veteran No. 33 Marga Jaya
Bekasi Selatan
(Belakang polres bekasi)","Jl. Veteran No. 33 Marga Jaya
Bekasi Selatan
(Belakang polres bekasi)",,DHARMA PRINTING,T : 94300044,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
606,1,DHARMA PUTRA,DHARMA PUTRA,"Jln. Pori Raya No.10 
Rt.001 / Rw.11
Jakarta Timur
(Belakang kantor Bea Cukai Pusat)
Rawamangun","Jln. Pori Raya No.10 
Rt.001 / Rw.11
Jakarta Timur
(Belakang kantor Bea Cukai Pusat)
Rawamangun",0,Dharma Putra,021-4892689 / F 47862309,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
607,1,PERCETAKAN DIAMOND,PERCETAKAN DIAMOND,"Jl. Pluit Mas III Blok B No. 8 B, Jembatan  3
Jakarta Utara","Jl. Pluit Mas III Blok B No. 8 B, Jembatan  3
Jakarta Utara",,DIAMOND,+62 21 6616372,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
608,1,DIAN DAYA GUNA,DIAN DAYA GUNA,"JL Muwardi Raya No. 41
Grogol - Jakarta Barat","JL Muwardi Raya No. 41
Grogol - Jakarta Barat",,DIAN DAYA GUNA,+62 21 5680841,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
609,1,DIANTO,DIANTO,JAKARTA,JAKARTA,,DIANTO,-,,,,True,1,CUSTOMER,30,False,2014-12-19 11:19:12,2014-12-22 12:10:46,
610,1,DION PRINTING,DION PRINTING,"Jl. Pluit Selatan Raya  No.97-98
Jakarta Utara - 14450","Jl. Pluit Selatan Raya  No.97-98
Jakarta Utara - 14450",,DION PRINTING,+62 21 6679811,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:47,
611,1,DIRGAHAYU MANUFACTURING & CO,DIRGAHAYU MANUFACTURING & CO,"Jl. Jend. A. Yani. No. 295,
Surabaya","Jl. Jend. A. Yani. No. 295,
Surabaya",,DIRGAHAYU,"(031) 8965482, 8966900",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:47,
612,1,DJAKARTA COMPUTER SUPPLIES,DJAKARTA COMPUTER SUPPLIES,"Jl. Cikini Raya No. 22, Jakarta 10330","Jl. Pulogadung Raya No. 25, Kawasan Industri Pulogadung, Jakarta 13930",,DJAKARTA COMPUTER,"(021) 4605596, 4613532, Fax 4613533",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:47,
613,1,DOT,DOT,"Jl. Taman Cosmos, Blok C No. 19
(dekat Taman Ratu), Kedoya - Pesing
Jakarta Barat 11520","Jl. Taman Cosmos, Blok C No. 19
(dekat Taman Ratu), Kedoya - Pesing
Jakarta Barat 11520",,DOT, 56968719 (Ph + Fax),,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:47,
614,1,DUTA KOPI,DUTA KOPI,"Jl. Benhil Raya  No.36
Jakarta Pusat","Jl. Benhil Raya  No.36
Jakarta Pusat",,DUTA KOPI,-,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:47,
615,1,DUTARAJASA,DUTARAJASA,"Jl. R.S. Fatmawati No. 1E-F
Cilandak Barat - Jakarta 12430","Jl. R.S. Fatmawati No. 1E-F
Cilandak Barat - Jakarta 12430",,DUTARAJASA,(021)75908828 Fax: (021)7691169,,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:47,
616,1,DWI SUKSES OFFSET PRINTING,DWI SUKSES OFFSET PRINTING,"Jl. Jelambar Jaya II, 18/4, Jakarta 11460","Jl. Jelambar Jaya II, 18/4, Jakarta 11460",0,DWI SUKSES,"(021) 5674231,5607475 Fax 5674224",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:47,
617,1,ENERGY PRINTING,ENERGY PRINTING,"Jl. Ciputat Raya Kav I No. 6
Kebayoran Lama","Jl. Ciputat Raya Kav I No. 6
Kebayoran Lama",,ENERGY PRINTING,T. 7252963  F.7268329,,,,False,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-23 09:24:05,
618,1,ENKA PARAHIANGAN,ENKA PARAHIANGAN,"Jl. Lapangan Tembak No. 1
Cibubur - Jakarta 13720","Jl. Lapangan Tembak No. 1
Cibubur - Jakarta 13720",13051826005000,ENKA PARAHIANGAN,"(021) 87704950, 87704951, 87704952",,,,True,1,CUSTOMER,0,False,2014-12-19 11:19:12,2014-12-22 12:10:47,
