Id,Code,PurchaseOrderId,ItemId,Quantity,IsAllReceived,PendingReceivalQuantity,Price,IsConfirmed,ConfirmationDate,IsDeleted,DeletedAt,CreatedAt,UpdatedAt
464,2015.4.21.30,167,869,69.12,True,0,70.13,True,2014-07-14,False,,2015-04-07 17:33:16,2015-04-07 21:46:38
465,2015.4.21.31,167,872,60,False,60,70,True,2014-07-14,False,,2015-04-07 17:33:57,2015-04-07 21:04:37
466,2015.4.21.32,167,876,60,False,60,62.17,True,2014-07-14,False,,2015-04-07 17:34:37,2015-04-07 21:04:59
467,2015.4.21.33,167,883,30,False,30,69.42,True,2014-07-14,False,,2015-04-07 17:35:31,2015-04-07 20:42:57
468,2015.4.22.34,168,5446,54.4,True,0,37,True,2014-09-23,False,,2015-04-07 20:05:10,2015-04-07 21:47:08
469,2015.4.22.35,168,5448,54.9,True,0,37,True,2014-09-23,False,,2015-04-07 20:05:38,2015-04-07 21:47:08
470,2015.4.22.36,168,5449,43.68,True,0,37,True,2014-09-23,False,,2015-04-07 20:05:58,2015-04-07 21:47:08
471,2015.4.22.37,168,5450,73.08,False,73.08,37,True,2014-09-23,False,,2015-04-07 20:06:19,2015-04-07 21:34:05
472,2015.4.22.38,168,865,300,False,300,70.13,True,2014-09-23,False,,2015-04-07 20:07:17,2015-04-07 20:40:47
473,2015.4.23.39,169,5183,1,False,1,2000000,False,,True,2015-04-07 21:53:10,2015-04-07 21:52:40,
474,2015.5.1.1,170,4960,30,False,30,68000,True,2015-04-02,False,,2015-05-10 19:32:34,2015-05-10 19:35:12
475,2015.5.1.2,170,28,10,False,10,17000,True,2015-04-02,False,,2015-05-10 19:35:42,
476,2015.5.3.3,172,5535,1,False,1,29.75,True,2015-04-08,False,,2015-05-10 20:33:54,2015-05-10 20:40:11
477,2015.5.4.4,173,5536,1,False,1,5185125,True,2015-04-10,False,,2015-05-10 21:01:42,
478,2015.5.4.5,173,5537,1,False,1,5900400,True,2015-04-10,False,,2015-05-10 21:02:14,
479,2015.5.5.6,174,5538,2,False,2,450000,True,2015-04-10,False,,2015-05-10 21:44:00,
480,2015.5.6.7,175,800,2,False,2,41100,True,2015-04-10,False,,2015-05-10 21:54:58,
481,2015.5.7.8,176,4998,600,False,600,27500,True,2015-04-13,False,,2015-05-10 22:06:20,
482,2015.5.8.9,177,4987,12,False,12,30000,True,2015-04-13,False,,2015-05-10 22:08:19,
483,2015.5.9.10,178,5539,2,False,2,63700,True,2015-04-14,False,,2015-05-10 22:17:09,
484,2015.5.9.11,178,5540,2,False,2,23600,True,2015-04-14,False,,2015-05-10 22:17:35,
485,2015.5.9.12,178,5541,2,False,2,48500,True,2015-04-14,False,,2015-05-10 22:18:09,
486,2015.5.10.13,179,5185,15,False,15,592712,True,2015-04-14,False,,2015-05-10 22:24:22,
487,2015.5.11.14,180,422,2,False,2,5.5,True,2015-04-16,False,,2015-05-11 20:01:09,
488,2015.5.12.15,181,800,2,False,2,41100,True,2015-04-20,False,,2015-05-11 20:03:04,
489,2015.5.13.16,182,5340,10,False,10,22400,True,2015-04-21,False,,2015-05-11 20:05:12,
490,2015.5.14.17,183,5542,1,False,1,711700,True,2015-04-21,False,,2015-05-11 20:12:51,
491,2015.5.15.18,184,5543,3,False,3,300000,True,2015-04-21,False,,2015-05-11 20:21:53,2015-05-11 20:36:13
492,2015.5.15.19,184,5544,1,False,1,300000,True,2015-04-21,False,,2015-05-11 20:22:21,2015-05-11 20:36:13
493,2015.5.16.20,185,5032,4,False,4,109090,True,2015-04-29,False,,2015-05-11 20:24:15,
494,2015.5.17.21,186,5545,4,False,4,150000,True,2015-04-29,False,,2015-05-11 20:32:47,2015-05-11 20:37:25
495,2015.5.17.22,186,5546,2,False,2,300000,True,2015-04-29,False,,2015-05-11 20:33:13,2015-05-11 20:37:25
496,2015.5.17.23,186,5547,2,False,2,300000,True,2015-04-29,False,,2015-05-11 20:33:34,2015-05-11 20:37:25
497,2015.5.17.24,186,5548,1,False,1,300000,True,2015-04-29,False,,2015-05-11 20:33:57,2015-05-11 20:37:25
498,2015.5.18.25,188,5549,1,False,1,175000,True,2015-04-30,False,,2015-05-11 20:56:29,
499,2015.5.19.26,189,350,100,True,0,1.86,True,2015-02-13,False,,2015-05-12 17:28:42,2015-05-12 17:42:31
500,2015.5.20.27,190,451,20,True,0,2.1,True,2015-02-05,False,,2015-05-12 17:51:15,2015-05-12 19:50:38
501,2015.5.20.28,190,452,36,True,0,2.5,True,2015-02-05,False,,2015-05-12 17:55:48,2015-05-12 19:50:39
502,2015.5.21.29,191,877,82.27,False,40.06,56.84,True,2015-02-13,False,,2015-05-12 20:55:01,2015-05-20 20:04:20
503,2015.5.21.30,191,5565,70.18,True,0,56.84,True,2015-02-13,False,,2015-05-12 21:01:56,2015-05-20 20:07:50
504,2015.5.22.31,192,5340,30,False,30,22400,True,2015-05-04,False,,2015-05-12 21:32:00,
505,2015.5.23.32,193,4984,8,False,8,178,True,2015-05-04,False,,2015-05-12 21:33:29,2015-05-12 21:35:30
506,2015.5.24.33,194,5423,12,False,12,217,True,2015-05-05,False,,2015-05-12 21:35:02,
507,2015.5.26.34,196,5550,10,False,10,114400,True,2015-05-06,False,,2015-05-14 20:03:55,
508,2015.5.27.35,197,800,4,False,4,41100,True,2015-05-06,False,,2015-05-14 20:06:50,
509,2015.5.28.36,198,5179,10,False,10,26000,True,2015-05-06,False,,2015-05-14 20:08:12,
510,2015.5.28.37,198,4987,12,False,12,30000,True,2015-05-06,False,,2015-05-14 20:08:37,
511,2015.5.29.38,199,5551,1,False,1,300000,True,2015-05-11,False,,2015-05-14 20:27:40,
512,2015.5.29.39,199,5552,1,False,1,150000,True,2015-05-11,False,,2015-05-14 20:27:57,
513,2015.5.29.40,199,5553,1,False,1,300000,True,2015-05-11,False,,2015-05-14 20:28:25,
514,2015.5.29.41,199,5554,1,False,1,300000,True,2015-05-11,False,,2015-05-14 20:28:49,
515,2015.5.30.42,200,5555,100,False,100,65000,True,2015-03-12,False,,2015-05-14 21:47:57,
516,2015.5.30.43,200,5556,100,False,100,45000,True,2015-03-12,False,,2015-05-14 21:48:18,
517,2015.5.31.44,201,5202,90,False,90,16500,True,2015-03-13,False,,2015-05-14 21:52:20,
518,2015.5.32.45,202,5557,2,False,2,540000,True,2015-03-18,False,,2015-05-14 22:03:20,
519,2015.5.32.46,202,5558,2,False,2,1075000,True,2015-03-18,False,,2015-05-14 22:03:38,
520,2015.5.33.47,203,5559,30,False,30,4000,True,2015-03-24,False,,2015-05-17 20:29:26,
521,2015.5.33.48,203,5221,30,False,30,5000,True,2015-03-24,False,,2015-05-17 20:29:48,
522,2015.5.34.49,204,5560,1,False,1,3300000,True,2015-03-26,False,,2015-05-17 20:42:34,
523,2015.5.35.50,205,5562,2,False,2,240000,True,2015-03-30,False,,2015-05-17 20:47:53,
524,2015.5.35.51,205,5563,2,False,2,240000,True,2015-03-30,False,,2015-05-17 20:48:35,
525,2015.5.36.52,206,5202,111,False,111,16500,True,2015-03-30,False,,2015-05-17 20:58:19,
526,2015.5.37.53,207,5220,30,False,30,10000,True,2015-03-31,False,,2015-05-17 21:00:13,2015-05-17 21:11:12
527,2015.5.38.54,208,11,5,False,5,20000,False,,True,2015-05-19 17:20:23,2015-05-17 21:41:49,2015-05-17 21:45:13
528,2015.5.25.54,195,453,333,True,0,10.14,True,2015-02-05,False,,2015-05-20 16:04:58,2015-05-20 16:19:57
529,2015.5.25.55,195,454,60,True,0,13.55,True,2015-02-05,False,,2015-05-20 16:05:40,2015-05-20 16:19:57
530,2015.5.38.56,209,5565,315.15,False,315.15,58.17,True,2015-01-15,False,,2015-05-20 17:05:29,2015-05-20 17:21:46
531,2015.5.38.57,209,857,64.23,True,0,54.63,True,2015-01-15,False,,2015-05-20 17:12:57,2015-05-20 20:07:39
532,2015.5.38.58,209,865,227.67,False,227.67,79.17,True,2015-01-15,False,,2015-05-20 17:28:20,
533,2015.5.38.59,209,866,63.45,False,63.45,68.73,True,2015-01-15,False,,2015-05-20 17:33:21,
534,2015.5.38.60,209,863,76.23,False,76.23,56.68,True,2015-01-15,False,,2015-05-20 17:51:36,
535,2015.5.38.61,209,880,59.13,False,59.13,76.79,True,2015-01-15,False,,2015-05-20 17:52:15,
536,2015.5.39.62,210,854,486.76,True,0,52.53,True,2015-03-12,False,,2015-05-20 20:23:27,2015-05-20 20:27:45
537,2015.5.39.63,210,5566,24.07,True,0,53.58,True,2015-03-12,False,,2015-05-20 20:26:20,2015-05-20 20:27:45
538,2015.5.40.64,211,854,290.2,True,0,52.53,True,2015-02-09,False,,2015-05-20 20:42:03,2015-05-20 21:29:01
539,2015.5.40.65,211,860,178.67,True,0,52.53,True,2015-02-09,False,,2015-05-20 20:49:17,2015-05-20 21:29:01
540,2015.6.1.1,212,5564,1,False,1,720000,True,2015-04-01,False,,2015-06-02 16:31:13,
541,2015.6.2.2,213,5232,10,False,10,28500,True,2015-04-09,False,,2015-06-02 17:23:43,
542,2015.6.2.3,213,5579,5,False,5,32000,True,2015-04-09,False,,2015-06-02 17:28:10,
543,2015.6.2.4,213,5362,5,False,5,29000,True,2015-04-09,False,,2015-06-02 17:28:46,
544,2015.6.2.5,213,5580,1,False,1,13000,True,2015-04-09,False,,2015-06-02 17:30:44,
545,2015.6.2.6,213,5235,1,False,1,25000,True,2015-04-09,False,,2015-06-02 17:31:16,
546,2015.6.2.7,213,5581,1,False,1,30000,True,2015-04-09,False,,2015-06-02 17:33:31,
547,2015.6.2.8,213,5582,1,False,1,23000,True,2015-04-09,False,,2015-06-02 17:35:10,
548,2015.6.2.9,213,5583,5,False,5,12000,True,2015-04-09,False,,2015-06-02 17:36:34,
549,2015.6.2.10,213,5356,2,False,2,5000,True,2015-04-09,False,,2015-06-02 17:38:13,
550,2015.6.2.11,213,5238,2,False,2,6000,True,2015-04-09,False,,2015-06-02 17:38:34,
551,2015.6.2.12,213,5357,2,False,2,5000,True,2015-04-09,False,,2015-06-02 17:38:55,
552,2015.6.2.13,213,5239,2,False,2,6000,True,2015-04-09,False,,2015-06-02 17:39:21,
553,2015.6.2.14,213,5584,1,False,1,5000,True,2015-04-09,False,,2015-06-02 17:41:00,
554,2015.6.3.15,214,5585,1,False,1,1100000,True,2015-04-09,False,,2015-06-02 17:48:12,
555,2015.6.4.16,215,5202,120,False,120,16500,True,2015-04-14,False,,2015-06-02 17:55:01,
